:START_ID,keyword,:END_ID,:TYPE
acqsys000432,information,nepssrskw011,CONTAINS
acqsys000432,report,nepssrskw014,CONTAINS
acqsys000432,process,nepssrskw027,CONTAINS
acqsys000432,based,nepssrskw032,CONTAINS
acqsys000432,time,nepssrskw049,CONTAINS
acqsys000432,enter,nepssrskw053,CONTAINS
acqsys000432,electronic,nepssrskw111,CONTAINS
acqsys000432,payment,nepssrskw163,CONTAINS
acqsys000432,accept,nepssrskw169,CONTAINS
acqsys000432,submission,nepssrskw175,CONTAINS
acqsys000432,web,nepssrskw180,CONTAINS
acqsys000432,enterprise,nepssrskw191,CONTAINS
acqsys000432,logistic,nepssrskw448,CONTAINS
acqsys000438,contract,nepssrskw004,CONTAINS
acqsys000438,level,nepssrskw061,CONTAINS
acqsys000438,business,nepssrskw112,CONTAINS
acqsys000438,program,nepssrskw316,CONTAINS
acqsys000438,operation,nepssrskw333,CONTAINS
acqsys000438,intelligence,nepssrskw386,CONTAINS
acqsys000438,business intelligence,nepssrskw405,CONTAINS
acqsys000438,logistic,nepssrskw448,CONTAINS
acqsys000438,technology,nepssrskw459,CONTAINS
acqsys000438,communities,nepssrskw482,CONTAINS
acqsys000439,action,nepssrskw012,CONTAINS
acqsys000439,report,nepssrskw014,CONTAINS
acqsys000439,vendor,nepssrskw024,CONTAINS
acqsys000439,time,nepssrskw049,CONTAINS
acqsys000439,transaction,nepssrskw051,CONTAINS
acqsys000439,field,nepssrskw054,CONTAINS
acqsys000439,manage,nepssrskw060,CONTAINS
acqsys000439,maintain,nepssrskw073,CONTAINS
acqsys000439,support,nepssrskw085,CONTAINS
acqsys000439,design,nepssrskw086,CONTAINS
acqsys000439,control,nepssrskw219,CONTAINS
acqsys000439,accounting,nepssrskw249,CONTAINS
acqsys000480,form,nepssrskw002,CONTAINS
acqsys000480,contract,nepssrskw004,CONTAINS
acqsys000480,process,nepssrskw027,CONTAINS
acqsys000480,manage,nepssrskw060,CONTAINS
acqsys000480,access,nepssrskw082,CONTAINS
acqsys000480,support,nepssrskw085,CONTAINS
acqsys000480,business,nepssrskw112,CONTAINS
acqsys000480,acquisition,nepssrskw131,CONTAINS
acqsys000480,appropriate,nepssrskw187,CONTAINS
acqsys000480,single,nepssrskw194,CONTAINS
acqsys000480,unique,nepssrskw210,CONTAINS
acqsys000480,implement,nepssrskw340,CONTAINS
acqsys000489,form,nepssrskw002,CONTAINS
acqsys000489,data,nepssrskw003,CONTAINS
acqsys000489,format,nepssrskw006,CONTAINS
acqsys000489,document,nepssrskw007,CONTAINS
acqsys000489,information,nepssrskw011,CONTAINS
acqsys000489,report,nepssrskw014,CONTAINS
acqsys000489,process,nepssrskw027,CONTAINS
acqsys000489,auto,nepssrskw028,CONTAINS
acqsys000489,based,nepssrskw032,CONTAINS
acqsys000489,change,nepssrskw033,CONTAINS
acqsys000489,time,nepssrskw049,CONTAINS
acqsys000489,enter,nepssrskw053,CONTAINS
acqsys000489,manage,nepssrskw060,CONTAINS
acqsys000489,support,nepssrskw085,CONTAINS
acqsys000489,electronic,nepssrskw111,CONTAINS
acqsys000489,business,nepssrskw112,CONTAINS
acqsys000489,service,nepssrskw133,CONTAINS
acqsys000489,payment,nepssrskw163,CONTAINS
acqsys000489,automate,nepssrskw168,CONTAINS
acqsys000489,web,nepssrskw180,CONTAINS
acqsys000489,range,nepssrskw225,CONTAINS
acqsys000489,cost,nepssrskw245,CONTAINS
acqsys000489,entry,nepssrskw290,CONTAINS
acqsys000489,commercial,nepssrskw291,CONTAINS
acqsys000489,generation,nepssrskw310,CONTAINS
acqsys000489,operation,nepssrskw333,CONTAINS
acqsys000595,data,nepssrskw003,CONTAINS
acqsys000595,allow,nepssrskw040,CONTAINS
acqsys000595,manage,nepssrskw060,CONTAINS
acqsys000595,design,nepssrskw086,CONTAINS
acqsys000595,database,nepssrskw238,CONTAINS
acqsys000595,technology,nepssrskw459,CONTAINS
acqsys000596,form,nepssrskw002,CONTAINS
acqsys000596,data,nepssrskw003,CONTAINS
acqsys000596,format,nepssrskw006,CONTAINS
acqsys000596,information,nepssrskw011,CONTAINS
acqsys000596,require,nepssrskw023,CONTAINS
acqsys000596,process,nepssrskw027,CONTAINS
acqsys000596,allow,nepssrskw040,CONTAINS
acqsys000596,milestone,nepssrskw057,CONTAINS
acqsys000596,manage,nepssrskw060,CONTAINS
acqsys000596,access,nepssrskw082,CONTAINS
acqsys000596,support,nepssrskw085,CONTAINS
acqsys000596,design,nepssrskw086,CONTAINS
acqsys000596,source,nepssrskw106,CONTAINS
acqsys000596,business,nepssrskw112,CONTAINS
acqsys000596,acquisition,nepssrskw131,CONTAINS
acqsys000596,service,nepssrskw133,CONTAINS
acqsys000596,single,nepssrskw194,CONTAINS
acqsys000596,control,nepssrskw219,CONTAINS
acqsys000596,including,nepssrskw236,CONTAINS
acqsys000596,description,nepssrskw250,CONTAINS
acqsys000596,government,nepssrskw295,CONTAINS
acqsys000596,program,nepssrskw316,CONTAINS
acqsys000596,environment,nepssrskw344,CONTAINS
acqsys000596,secure,nepssrskw351,CONTAINS
acqsys000596,technical,nepssrskw382,CONTAINS
acqsys000596,critical,nepssrskw447,CONTAINS
acqsys000596,logistic,nepssrskw448,CONTAINS
acqsys000596,recovery,nepssrskw480,CONTAINS
acqsys000610,form,nepssrskw002,CONTAINS
acqsys000610,data,nepssrskw003,CONTAINS
acqsys000610,format,nepssrskw006,CONTAINS
acqsys000610,information,nepssrskw011,CONTAINS
acqsys000610,change,nepssrskw033,CONTAINS
acqsys000610,establish,nepssrskw065,CONTAINS
acqsys000610,design,nepssrskw086,CONTAINS
acqsys000610,search,nepssrskw115,CONTAINS
acqsys000610,acquisition,nepssrskw131,CONTAINS
acqsys000610,approval,nepssrskw174,CONTAINS
acqsys000610,web,nepssrskw180,CONTAINS
acqsys000610,signature,nepssrskw221,CONTAINS
acqsys000610,range,nepssrskw225,CONTAINS
acqsys000610,database,nepssrskw238,CONTAINS
acqsys000610,program,nepssrskw316,CONTAINS
acqsys000610,exchange,nepssrskw391,CONTAINS
acqsys000617,form,nepssrskw002,CONTAINS
acqsys000617,contract,nepssrskw004,CONTAINS
acqsys000617,format,nepssrskw006,CONTAINS
acqsys000617,information,nepssrskw011,CONTAINS
acqsys000617,report,nepssrskw014,CONTAINS
acqsys000617,require,nepssrskw023,CONTAINS
acqsys000617,process,nepssrskw027,CONTAINS
acqsys000617,based,nepssrskw032,CONTAINS
acqsys000617,enter,nepssrskw053,CONTAINS
acqsys000617,manage,nepssrskw060,CONTAINS
acqsys000617,establish,nepssrskw065,CONTAINS
acqsys000617,support,nepssrskw085,CONTAINS
acqsys000617,business,nepssrskw112,CONTAINS
acqsys000617,acquisition,nepssrskw131,CONTAINS
acqsys000617,service,nepssrskw133,CONTAINS
acqsys000617,plan,nepssrskw179,CONTAINS
acqsys000617,web,nepssrskw180,CONTAINS
acqsys000617,enterprise,nepssrskw191,CONTAINS
acqsys000617,description,nepssrskw250,CONTAINS
acqsys000617,architect,nepssrskw311,CONTAINS
acqsys000617,program,nepssrskw316,CONTAINS
acqsys000617,intelligence,nepssrskw386,CONTAINS
acqsys000617,planning,nepssrskw403,CONTAINS
acqsys000617,business intelligence,nepssrskw405,CONTAINS
acqsys000617,logistic,nepssrskw448,CONTAINS
acqsys000617,officer,nepssrskw472,CONTAINS
acqsys000701,form,nepssrskw002,CONTAINS
acqsys000701,data,nepssrskw003,CONTAINS
acqsys000701,contract,nepssrskw004,CONTAINS
acqsys000701,format,nepssrskw006,CONTAINS
acqsys000701,generate,nepssrskw010,CONTAINS
acqsys000701,information,nepssrskw011,CONTAINS
acqsys000701,action,nepssrskw012,CONTAINS
acqsys000701,report,nepssrskw014,CONTAINS
acqsys000701,require,nepssrskw023,CONTAINS
acqsys000701,file,nepssrskw063,CONTAINS
acqsys000701,establish,nepssrskw065,CONTAINS
acqsys000701,maintain,nepssrskw073,CONTAINS
acqsys000701,support,nepssrskw085,CONTAINS
acqsys000701,request,nepssrskw088,CONTAINS
acqsys000701,acquisition,nepssrskw131,CONTAINS
acqsys000701,service,nepssrskw133,CONTAINS
acqsys000701,agency,nepssrskw138,CONTAINS
acqsys000701,including,nepssrskw236,CONTAINS
acqsys000701,federal,nepssrskw341,CONTAINS
acqsys000701,environment,nepssrskw344,CONTAINS
acqsys000701,defense,nepssrskw345,CONTAINS
acqsys000701,comply,nepssrskw354,CONTAINS
acqsys000703,user,nepssrskw001,CONTAINS
acqsys000703,data,nepssrskw003,CONTAINS
acqsys000703,report,nepssrskw014,CONTAINS
acqsys000703,interface,nepssrskw059,CONTAINS
acqsys000703,manage,nepssrskw060,CONTAINS
acqsys000703,financial,nepssrskw062,CONTAINS
acqsys000703,record,nepssrskw064,CONTAINS
acqsys000703,access,nepssrskw082,CONTAINS
acqsys000703,source,nepssrskw106,CONTAINS
acqsys000703,complete,nepssrskw107,CONTAINS
acqsys000703,current,nepssrskw129,CONTAINS
acqsys000703,acquisition,nepssrskw131,CONTAINS
acqsys000703,program,nepssrskw316,CONTAINS
acqsys000703,operation,nepssrskw333,CONTAINS
acqsys000703,communities,nepssrskw482,CONTAINS
acqsys000706,form,nepssrskw002,CONTAINS
acqsys000706,contract,nepssrskw004,CONTAINS
acqsys000706,format,nepssrskw006,CONTAINS
acqsys000706,information,nepssrskw011,CONTAINS
acqsys000706,report,nepssrskw014,CONTAINS
acqsys000706,process,nepssrskw027,CONTAINS
acqsys000706,perform,nepssrskw052,CONTAINS
acqsys000706,interface,nepssrskw059,CONTAINS
acqsys000706,record,nepssrskw064,CONTAINS
acqsys000706,request,nepssrskw088,CONTAINS
acqsys000706,reference,nepssrskw123,CONTAINS
acqsys000706,acquisition,nepssrskw131,CONTAINS
acqsys000706,audit,nepssrskw136,CONTAINS
acqsys000706,purpose,nepssrskw201,CONTAINS
acqsys000706,administration,nepssrskw258,CONTAINS
acqsys000706,retrieval,nepssrskw498,CONTAINS
acqsys000738,form,nepssrskw002,CONTAINS
acqsys000738,data,nepssrskw003,CONTAINS
acqsys000738,contract,nepssrskw004,CONTAINS
acqsys000738,format,nepssrskw006,CONTAINS
acqsys000738,date,nepssrskw008,CONTAINS
acqsys000738,report,nepssrskw014,CONTAINS
acqsys000738,vendor,nepssrskw024,CONTAINS
acqsys000738,process,nepssrskw027,CONTAINS
acqsys000738,auto,nepssrskw028,CONTAINS
acqsys000738,based,nepssrskw032,CONTAINS
acqsys000738,interface,nepssrskw059,CONTAINS
acqsys000738,manage,nepssrskw060,CONTAINS
acqsys000738,financial,nepssrskw062,CONTAINS
acqsys000738,support,nepssrskw085,CONTAINS
acqsys000738,request,nepssrskw088,CONTAINS
acqsys000738,standard,nepssrskw091,CONTAINS
acqsys000738,electronic,nepssrskw111,CONTAINS
acqsys000738,validate,nepssrskw121,CONTAINS
acqsys000738,service,nepssrskw133,CONTAINS
acqsys000738,track,nepssrskw146,CONTAINS
acqsys000738,payment,nepssrskw163,CONTAINS
acqsys000738,automate,nepssrskw168,CONTAINS
acqsys000738,web,nepssrskw180,CONTAINS
acqsys000738,application,nepssrskw192,CONTAINS
acqsys000738,period,nepssrskw209,CONTAINS
acqsys000738,database,nepssrskw238,CONTAINS
acqsys000738,cost,nepssrskw245,CONTAINS
acqsys000738,total,nepssrskw253,CONTAINS
acqsys000738,implement,nepssrskw340,CONTAINS
acqsys000738,technical,nepssrskw382,CONTAINS
acqsys000738,internet,nepssrskw408,CONTAINS
acqsys000738,officer,nepssrskw472,CONTAINS
acqsys000741,contract,nepssrskw004,CONTAINS
acqsys000741,manage,nepssrskw060,CONTAINS
acqsys000741,service,nepssrskw133,CONTAINS
acqsys000741,dollar,nepssrskw216,CONTAINS
acqsys000741,active,nepssrskw287,CONTAINS
acqsys000741,technical,nepssrskw382,CONTAINS
acqsys000741,logistic,nepssrskw448,CONTAINS
acqsys000754,data,nepssrskw003,CONTAINS
acqsys000754,require,nepssrskw023,CONTAINS
acqsys000754,order,nepssrskw042,CONTAINS
acqsys000754,enter,nepssrskw053,CONTAINS
acqsys000754,maintain,nepssrskw073,CONTAINS
acqsys000754,support,nepssrskw085,CONTAINS
acqsys000754,plan,nepssrskw179,CONTAINS
acqsys000754,enterprise,nepssrskw191,CONTAINS
acqsys000754,application,nepssrskw192,CONTAINS
acqsys000754,structure,nepssrskw293,CONTAINS
acqsys000754,addition,nepssrskw296,CONTAINS
acqsys000754,program,nepssrskw316,CONTAINS
acqsys000754,server,nepssrskw375,CONTAINS
acqsys000754,planning,nepssrskw403,CONTAINS
acqsys000754,maintenance,nepssrskw428,CONTAINS
acqsys000776,form,nepssrskw002,CONTAINS
acqsys000776,data,nepssrskw003,CONTAINS
acqsys000776,contract,nepssrskw004,CONTAINS
acqsys000776,format,nepssrskw006,CONTAINS
acqsys000776,document,nepssrskw007,CONTAINS
acqsys000776,date,nepssrskw008,CONTAINS
acqsys000776,information,nepssrskw011,CONTAINS
acqsys000776,report,nepssrskw014,CONTAINS
acqsys000776,award,nepssrskw016,CONTAINS
acqsys000776,require,nepssrskw023,CONTAINS
acqsys000776,vendor,nepssrskw024,CONTAINS
acqsys000776,process,nepssrskw027,CONTAINS
acqsys000776,display,nepssrskw045,CONTAINS
acqsys000776,update,nepssrskw050,CONTAINS
acqsys000776,perform,nepssrskw052,CONTAINS
acqsys000776,enter,nepssrskw053,CONTAINS
acqsys000776,interface,nepssrskw059,CONTAINS
acqsys000776,manage,nepssrskw060,CONTAINS
acqsys000776,record,nepssrskw064,CONTAINS
acqsys000776,request,nepssrskw088,CONTAINS
acqsys000776,register,nepssrskw090,CONTAINS
acqsys000776,history,nepssrskw095,CONTAINS
acqsys000776,delivery,nepssrskw099,CONTAINS
acqsys000776,business,nepssrskw112,CONTAINS
acqsys000776,acquisition,nepssrskw131,CONTAINS
acqsys000776,specific,nepssrskw134,CONTAINS
acqsys000776,funding,nepssrskw149,CONTAINS
acqsys000776,web,nepssrskw180,CONTAINS
acqsys000776,enterprise,nepssrskw191,CONTAINS
acqsys000776,application,nepssrskw192,CONTAINS
acqsys000776,single,nepssrskw194,CONTAINS
acqsys000776,purpose,nepssrskw201,CONTAINS
acqsys000776,pricing,nepssrskw233,CONTAINS
acqsys000776,database,nepssrskw238,CONTAINS
acqsys000776,supplement,nepssrskw285,CONTAINS
acqsys000776,statistics,nepssrskw289,CONTAINS
acqsys000776,special,nepssrskw294,CONTAINS
acqsys000776,federal,nepssrskw341,CONTAINS
acqsys000776,defense,nepssrskw345,CONTAINS
acqsys000776,retrieve,nepssrskw410,CONTAINS
acqsys000776,supplies,nepssrskw414,CONTAINS
acqsys000776,original,nepssrskw437,CONTAINS
acqsys000776,following,nepssrskw449,CONTAINS
acqsys000776,officer,nepssrskw472,CONTAINS
acqsys000776,specialist,nepssrskw477,CONTAINS
acqsys000776,quality,nepssrskw485,CONTAINS
acqsys000776,retrieval,nepssrskw498,CONTAINS
acqsys000829,user,nepssrskw001,CONTAINS
acqsys000829,form,nepssrskw002,CONTAINS
acqsys000829,data,nepssrskw003,CONTAINS
acqsys000829,contract,nepssrskw004,CONTAINS
acqsys000829,format,nepssrskw006,CONTAINS
acqsys000829,information,nepssrskw011,CONTAINS
acqsys000829,report,nepssrskw014,CONTAINS
acqsys000829,enter,nepssrskw053,CONTAINS
acqsys000829,standard,nepssrskw091,CONTAINS
acqsys000829,track,nepssrskw146,CONTAINS
acqsys000829,funding,nepssrskw149,CONTAINS
acqsys000829,application,nepssrskw192,CONTAINS
acqsys000829,database,nepssrskw238,CONTAINS
acqsys000829,server,nepssrskw375,CONTAINS
acqsys000869,report,nepssrskw014,CONTAINS
acqsys000869,manage,nepssrskw060,CONTAINS
acqsys000869,financial,nepssrskw062,CONTAINS
acqsys000869,record,nepssrskw064,CONTAINS
acqsys000869,standard,nepssrskw091,CONTAINS
acqsys000869,plan,nepssrskw179,CONTAINS
acqsys000869,accounting,nepssrskw249,CONTAINS
acqsys000869,federal,nepssrskw341,CONTAINS
acqsys000869,statement,nepssrskw352,CONTAINS
acqsys000927,user,nepssrskw001,CONTAINS
acqsys000927,form,nepssrskw002,CONTAINS
acqsys000927,data,nepssrskw003,CONTAINS
acqsys000927,contract,nepssrskw004,CONTAINS
acqsys000927,format,nepssrskw006,CONTAINS
acqsys000927,document,nepssrskw007,CONTAINS
acqsys000927,date,nepssrskw008,CONTAINS
acqsys000927,information,nepssrskw011,CONTAINS
acqsys000927,process,nepssrskw027,CONTAINS
acqsys000927,based,nepssrskw032,CONTAINS
acqsys000927,change,nepssrskw033,CONTAINS
acqsys000927,order,nepssrskw042,CONTAINS
acqsys000927,time,nepssrskw049,CONTAINS
acqsys000927,update,nepssrskw050,CONTAINS
acqsys000927,manage,nepssrskw060,CONTAINS
acqsys000927,type,nepssrskw078,CONTAINS
acqsys000927,access,nepssrskw082,CONTAINS
acqsys000927,support,nepssrskw085,CONTAINS
acqsys000927,design,nepssrskw086,CONTAINS
acqsys000927,request,nepssrskw088,CONTAINS
acqsys000927,history,nepssrskw095,CONTAINS
acqsys000927,source,nepssrskw106,CONTAINS
acqsys000927,electronic,nepssrskw111,CONTAINS
acqsys000927,summary,nepssrskw116,CONTAINS
acqsys000927,current,nepssrskw129,CONTAINS
acqsys000927,service,nepssrskw133,CONTAINS
acqsys000927,specific,nepssrskw134,CONTAINS
acqsys000927,criteria,nepssrskw148,CONTAINS
acqsys000927,funding,nepssrskw149,CONTAINS
acqsys000927,collect,nepssrskw155,CONTAINS
acqsys000927,plan,nepssrskw179,CONTAINS
acqsys000927,application,nepssrskw192,CONTAINS
acqsys000927,single,nepssrskw194,CONTAINS
acqsys000927,purpose,nepssrskw201,CONTAINS
acqsys000927,indicate,nepssrskw208,CONTAINS
acqsys000927,range,nepssrskw225,CONTAINS
acqsys000927,including,nepssrskw236,CONTAINS
acqsys000927,database,nepssrskw238,CONTAINS
acqsys000927,active,nepssrskw287,CONTAINS
acqsys000927,internal,nepssrskw302,CONTAINS
acqsys000927,program,nepssrskw316,CONTAINS
acqsys000927,estimate,nepssrskw322,CONTAINS
acqsys000927,specification,nepssrskw323,CONTAINS
acqsys000927,graphical,nepssrskw328,CONTAINS
acqsys000927,statement,nepssrskw352,CONTAINS
acqsys000927,different,nepssrskw355,CONTAINS
acqsys000927,initial,nepssrskw363,CONTAINS
acqsys000927,technical,nepssrskw382,CONTAINS
acqsys000927,planning,nepssrskw403,CONTAINS
acqsys000927,following,nepssrskw449,CONTAINS
acqsys000927,communities,nepssrskw482,CONTAINS
acqsys001084,report,nepssrskw014,CONTAINS
acqsys001084,require,nepssrskw023,CONTAINS
acqsys001084,auto,nepssrskw028,CONTAINS
acqsys001084,level,nepssrskw061,CONTAINS
acqsys001084,support,nepssrskw085,CONTAINS
acqsys001084,automate,nepssrskw168,CONTAINS
acqsys001084,local,nepssrskw188,CONTAINS
acqsys001084,import,nepssrskw212,CONTAINS
acqsys001084,compliance,nepssrskw239,CONTAINS
acqsys001085,form,nepssrskw002,CONTAINS
acqsys001085,data,nepssrskw003,CONTAINS
acqsys001085,contract,nepssrskw004,CONTAINS
acqsys001085,format,nepssrskw006,CONTAINS
acqsys001085,information,nepssrskw011,CONTAINS
acqsys001085,report,nepssrskw014,CONTAINS
acqsys001085,process,nepssrskw027,CONTAINS
acqsys001085,based,nepssrskw032,CONTAINS
acqsys001085,order,nepssrskw042,CONTAINS
acqsys001085,perform,nepssrskw052,CONTAINS
acqsys001085,enter,nepssrskw053,CONTAINS
acqsys001085,manage,nepssrskw060,CONTAINS
acqsys001085,file,nepssrskw063,CONTAINS
acqsys001085,administrator,nepssrskw101,CONTAINS
acqsys001085,complete,nepssrskw107,CONTAINS
acqsys001085,electronic,nepssrskw111,CONTAINS
acqsys001085,business,nepssrskw112,CONTAINS
acqsys001085,search,nepssrskw115,CONTAINS
acqsys001085,summary,nepssrskw116,CONTAINS
acqsys001085,track,nepssrskw146,CONTAINS
acqsys001085,criteria,nepssrskw148,CONTAINS
acqsys001085,funding,nepssrskw149,CONTAINS
acqsys001085,web,nepssrskw180,CONTAINS
acqsys001085,application,nepssrskw192,CONTAINS
acqsys001085,control,nepssrskw219,CONTAINS
acqsys001085,case,nepssrskw257,CONTAINS
acqsys001085,structure,nepssrskw293,CONTAINS
acqsys001085,government,nepssrskw295,CONTAINS
acqsys001085,internal,nepssrskw302,CONTAINS
acqsys001085,assist,nepssrskw314,CONTAINS
acqsys001085,program,nepssrskw316,CONTAINS
acqsys001085,operation,nepssrskw333,CONTAINS
acqsys001085,defense,nepssrskw345,CONTAINS
acqsys001085,technical,nepssrskw382,CONTAINS
acqsys001085,maintenance,nepssrskw428,CONTAINS
acqsys001085,following,nepssrskw449,CONTAINS
acqsys001085,technology,nepssrskw459,CONTAINS
acqsys001086,form,nepssrskw002,CONTAINS
acqsys001086,data,nepssrskw003,CONTAINS
acqsys001086,document,nepssrskw007,CONTAINS
acqsys001086,number,nepssrskw018,CONTAINS
acqsys001086,require,nepssrskw023,CONTAINS
acqsys001086,process,nepssrskw027,CONTAINS
acqsys001086,auto,nepssrskw028,CONTAINS
acqsys001086,based,nepssrskw032,CONTAINS
acqsys001086,manage,nepssrskw060,CONTAINS
acqsys001086,access,nepssrskw082,CONTAINS
acqsys001086,request,nepssrskw088,CONTAINS
acqsys001086,source,nepssrskw106,CONTAINS
acqsys001086,electronic,nepssrskw111,CONTAINS
acqsys001086,function,nepssrskw126,CONTAINS
acqsys001086,current,nepssrskw129,CONTAINS
acqsys001086,acquisition,nepssrskw131,CONTAINS
acqsys001086,track,nepssrskw146,CONTAINS
acqsys001086,plan,nepssrskw179,CONTAINS
acqsys001086,pricing,nepssrskw233,CONTAINS
acqsys001086,database,nepssrskw238,CONTAINS
acqsys001086,screen,nepssrskw416,CONTAINS
acqsys001087,file,nepssrskw063,CONTAINS
acqsys001087,search,nepssrskw115,CONTAINS
acqsys001087,web,nepssrskw180,CONTAINS
acqsys001087,necessary,nepssrskw347,CONTAINS
acqsys001087,network,nepssrskw390,CONTAINS
acqsys001087,messaging,nepssrskw489,CONTAINS
acqsys001087,backup,nepssrskw509,CONTAINS
acqsys001088,design,nepssrskw086,CONTAINS
