contractingofficeID:ID,name,title,city,state,zip,COUNTRY_CODE,:LABEL,Column1
O121574,USDA APHIS WS,USDA APHIS WS,CONCORD,NH,3301,USA,ContractingOffice,
O121576,USDA APHIS WS,USDA APHIS WS,CONCORD,NH,3301,USA,ContractingOffice,
O121597,USDA APHIS PPQ VT,USDA APHIS PPQ VT,EPPING,NH,3042,USA,ContractingOffice,
O121609,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WHITE RIVER JUNCTION,VT,5001,USA,ContractingOffice,
O121630,FSA VT STATE OFFICE,FSA VT STATE OFFICE,COLCHESTER,VT,5446,USA,ContractingOffice,
O121681,GREEN MOUNTAIN NATIONAL FOREST,GREEN MOUNTAIN NATIONAL FOREST,RUTLAND,VT,5701,USA,ContractingOffice,
O121688,USDA FOREST SERVICE,USDA FOREST SERVICE,SOUTH BURLINGTON,VT,5402,USA,ContractingOffice,
O12169D,USDA APHIS PPQ,USDA APHIS PPQ,MANCHESTER,NH,3103,USA,ContractingOffice,
O12169E,USDA APHIS PPQ,USDA APHIS PPQ,BERLIN,VT,5602,USA,ContractingOffice,
O1216PR,USDA APHIS WS,USDA APHIS WS,BERLIN,VT,5602,USA,ContractingOffice,
O121A23,NRCS CONTRACTING SVS BRANCH TEAM 1,NRCS CONTRACTING SVS BRANCH TEAM 1,WASHINGTON,DC,20250,USA,ContractingOffice,
O121B01,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,BANGOR,ME,4401,USA,ContractingOffice,
O121F10,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,MONTPELIER,VT,5601,USA,ContractingOffice,
O121K21,USDA APHIS ADC,USDA APHIS ADC,AUGUSTA,ME,4330,USA,ContractingOffice,
O121K22,USDA AMS POULTRY DIV GRADING BR,USDA AMS POULTRY DIV GRADING BR,AUGUSTA,ME,4333,USA,ContractingOffice,
O121LAV,USDA APHIS ANIMAL DAMAGE CONTROL,USDA APHIS ANIMAL DAMAGE CONTROL,AMHERST,MA,1002,USA,ContractingOffice,
O121LAZ,USDA APHIS PPQ,USDA APHIS PPQ,EAST BOSTON,MA,2128,USA,ContractingOffice,
O121LB4,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,BOSTON,MA,2222,USA,ContractingOffice,
O121M54,USDA APHIS PPQ,USDA APHIS PPQ,NEW BEDFORD,MA,2740,USA,ContractingOffice,
O121NTB,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O121NTD,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O121NTE,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O121NTF,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O121NTG,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O121NTP,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O121NTS,USDA AMS,USDA AMS,KANSAS CITY,MO,64141,USA,ContractingOffice,
O122101,USDA APHIS VS,USDA APHIS VS,DOVER,DE,19901,USA,ContractingOffice,
O122102,USDA APHIS PPQ,USDA APHIS PPQ,DOVER,DE,19904-6726,USA,ContractingOffice,
O12211D,FSA DE STATE OFFICE,FSA DE STATE OFFICE,DOVER,DE,19904,USA,ContractingOffice,
O122202,USDA ANIMAL AND PLANT HEALTH,USDA ANIMAL AND PLANT HEALTH,ELIZABETH,NJ,7201,USA,ContractingOffice,
O122203,USDA APHIS PP Q AQI,USDA APHIS PP Q AQI,HOBOKEN,NJ,7030,USA,ContractingOffice,
O122204,USDA APHIS PPQ,USDA APHIS PPQ,MC GUIRE AFB,NJ,8641,USA,ContractingOffice,
O12221D,FSA NJ STATE OFFICE,FSA NJ STATE OFFICE,HAMILTON SQUARE,NJ,8690,USA,ContractingOffice,
O122222,USDA APHIS PPQ,USDA APHIS PPQ,LINDEN,NJ,7036,USA,ContractingOffice,
O12223Q,USDA AMS LIVESTOCK AND GRAIN,USDA AMS LIVESTOCK AND GRAIN,PRINCETON,NJ,8540,USA,ContractingOffice,
O12223R,USDA AMS POULTRY DIVISION,USDA AMS POULTRY DIVISION,TRENTON,NJ,8625,USA,ContractingOffice,
O12223Y,USDA AMS LIVESTOCK AND SEED DIV,USDA AMS LIVESTOCK AND SEED DIV,PRINCETON,NJ,8540,USA,ContractingOffice,
O12223Z,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,MOUNT HOLLY,NJ,8060,USA,ContractingOffice,
O122241,USDA GIPSA,USDA GIPSA,LANCASTER,PA,17601-6755,USA,ContractingOffice,
O122242,USDA APHIS PPQ,USDA APHIS PPQ,TRENTON,NJ,8625,USA,ContractingOffice,
O122248,USDA AMS F AND V MKT NEWS,USDA AMS F AND V MKT NEWS,BRIDGETON,NJ,8302,USA,ContractingOffice,
O122250,USDA APHIS ANIMAL DAMAGE CONTROL,USDA APHIS ANIMAL DAMAGE CONTROL,PITTSTOWN,NJ,8867,USA,ContractingOffice,
O122260,USDA APHIS ADC C O,USDA APHIS ADC C O,ATLANTIC CITY,NJ,8405,USA,ContractingOffice,
O122262,USDA APHIS PPQ,USDA APHIS PPQ,CAMDEN,NJ,8104,USA,ContractingOffice,
O122263,USDA APHIS PPQ,USDA APHIS PPQ,ROBBINSVILLE,NJ,8691,USA,ContractingOffice,
O122264,USDA APHIS PPQ SPHD,USDA APHIS PPQ SPHD,ROBBINSVILLE,NJ,8691,USA,ContractingOffice,
O122267,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,JERSEY CITY,NJ,7310,USA,ContractingOffice,
O122269,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,RAHWAY,NJ,7065,USA,ContractingOffice,
O122274,USDA APHIS PPQ,USDA APHIS PPQ,MULLICA HILL,NJ,8062,USA,ContractingOffice,
O122275,USDA APHIS PPQ,USDA APHIS PPQ,LINDEN,NJ,7036,USA,ContractingOffice,
O1222A1,USDA AMS FRUIT AND VEG DIV FPB,USDA AMS FRUIT AND VEG DIV FPB,ELIZABETH,NJ,7201,USA,ContractingOffice,
O1222A7,USDA FNS,USDA FNS,ROBBINSVILLE,NJ,8691,USA,ContractingOffice,
O1222BE,USDA AMS POULTRY DIVISION,USDA AMS POULTRY DIVISION,EDISON,NJ,8817,USA,ContractingOffice,
O1222J5,USDA APHIS VS,USDA APHIS VS,ROBBINSVILLE,NJ,8691,USA,ContractingOffice,
O122301,USDA APHIS VS AREA OFFICE,USDA APHIS VS AREA OFFICE,ALBANY,NY,12205,USA,ContractingOffice,
O122318,USDA APHIS PPQ,USDA APHIS PPQ,WESTHAMPTON BEACH,NY,11978,USA,ContractingOffice,
O12231B,USDA FOREST SERVICE NRS,USDA FOREST SERVICE NRS,SYRACUSE,NY,13210,USA,ContractingOffice,
O12231D,FSA NY STATE OFFICE,FSA NY STATE OFFICE,SYRACUSE,NY,13202,USA,ContractingOffice,
O12231E,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,SYRACUSE,NY,13202,USA,ContractingOffice,
O122331,USDA APHIS PPQ,USDA APHIS PPQ,JAMAICA,NY,11430,USA,ContractingOffice,
O122335,USDA APHIS VS,USDA APHIS VS,CHAMPLAIN,NY,12919,USA,ContractingOffice,
O122343,USDA APHIS VS AH,USDA APHIS VS AH,OGDENSBURG,NY,13669,USA,ContractingOffice,
O122347,USDA APHIS PPQ,USDA APHIS PPQ,ROUSES POINT,NY,12979,USA,ContractingOffice,
O122349,USDA ARS NEA PIADC,USDA ARS NEA PIADC,ORIENT,NY,11957,USA,ContractingOffice,
O122364,USDA APHIS PPQP,USDA APHIS PPQP,AVOCA,NY,14809,USA,ContractingOffice,
O122390,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,ALBANY,NY,12235,USA,ContractingOffice,
O122391,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,ALBANY,NY,12203,USA,ContractingOffice,
O122395,USDA APHIS PPQ,USDA APHIS PPQ,JAMAICA,NY,11430,USA,ContractingOffice,
O1223A1,USDA AMS FV PACA,USDA AMS FV PACA,NORTH BRUNSWICK,NJ,8902,USA,ContractingOffice,
O1223A2,USDA AMS FRUIT AND VEG DIV,USDA AMS FRUIT AND VEG DIV,BRONX,NY,10474,USA,ContractingOffice,
O1223A4,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,SYRACUSE,NY,13206,USA,ContractingOffice,
O1223F1,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,RIVERHEAD,NY,11901,USA,ContractingOffice,
O1223F2,USDA AMS FRUIT AND VEG DIV,USDA AMS FRUIT AND VEG DIV,ROCHESTER,NY,14623,USA,ContractingOffice,
O1223F8,USDA AMS FV PPB,USDA AMS FV PPB,NEW BRUNSWICK,NJ,8901,USA,ContractingOffice,
O1223G5,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,ROCHESTER,NY,14623,USA,ContractingOffice,
O1223H3,USDA ANIMAL AND PLANT,USDA ANIMAL AND PLANT,NIAGARA FALLS,NY,14305,USA,ContractingOffice,
O1223H8,USDA APHIS S AND T NVSL,USDA APHIS S AND T NVSL,GREENPORT,NY,11944,USA,ContractingOffice,
O1223J8,USDA APHIS PPQ,USDA APHIS PPQ,LEICESTER,NY,14481,USA,ContractingOffice,
O1223J9,USDA APHIS PPQ,USDA APHIS PPQ,NEW WINDSOR,NY,12553,USA,ContractingOffice,
O1223JL,USDA AMS FRUIT AND VEG DIV MKT NEWS,USDA AMS FRUIT AND VEG DIV MKT NEWS,BUFFALO,NY,14203-3026,USA,ContractingOffice,
O1223JM,USDA AMS FRUIT AND VEG DIV,USDA AMS FRUIT AND VEG DIV,BROOKLYN,NY,11217,USA,ContractingOffice,
O1223JV,USDA APHIS ADC,USDA APHIS ADC,CASTLETON ON HUDSON,NY,12033-9653,USA,ContractingOffice,
O1223K9,USDA AMS FRUIT AND VEG DIV,USDA AMS FRUIT AND VEG DIV,BRONX,NY,10474,USA,ContractingOffice,
O1223KA,USDA APHIS PPQ,USDA APHIS PPQ,ALBANY,NY,12202,USA,ContractingOffice,
O1223LA,USDA APHIS PPQ,USDA APHIS PPQ,ONEIDA,NY,13421,USA,ContractingOffice,
O1223LH,USDA AMS SCIENCE DIV,USDA AMS SCIENCE DIV,ALBANY,NY,12235,USA,ContractingOffice,
O1223LR,USDA AMS FRUIT VEG DIV FPB,USDA AMS FRUIT VEG DIV FPB,MALTA,NY,12020,USA,ContractingOffice,
O1223LS,USDA AMS POULTRY GRADING,USDA AMS POULTRY GRADING,ALBANY,NY,12205,USA,ContractingOffice,
O1223LU,USDA APHIS PPQ,USDA APHIS PPQ,BUFFALO,NY,14213-2405,USA,ContractingOffice,
O1223LY,USDA APHIS VS AREA OFFICE,USDA APHIS VS AREA OFFICE,ALBANY,NY,12205,USA,ContractingOffice,
O1223MC,USDA APHIS PPQ,USDA APHIS PPQ,AMITYVILLE,NY,11701,USA,ContractingOffice,
O1223MD,USDA APHIS NVSL FADDL,USDA APHIS NVSL FADDL,GREENPORT,NY,11944-0848,USA,ContractingOffice,
O1223ME,USDA AMS FRUIT VEGETABLE,USDA AMS FRUIT VEGETABLE,JAMAICA,NY,11433,USA,ContractingOffice,
O1223MF,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,BAYSIDE,NY,11359,USA,ContractingOffice,
O1223MG,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,NEW YORK CITY,NY,10014,USA,ContractingOffice,
O1223MH,USDA APHIS PPQ,USDA APHIS PPQ,AMITYVILLE,NY,11701,USA,ContractingOffice,
O1223MJ,USDA AMS FVP FPB,USDA AMS FVP FPB,QUEENS,NY,11433,USA,ContractingOffice,
O1223MK,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,LINDEN,NJ,7036,USA,ContractingOffice,
O1223ML,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,JAMAICA,NY,11430,USA,ContractingOffice,
O1223MM,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,ALBANY,NY,11205-1121,USA,ContractingOffice,
O1223MN,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,BUFFALO,NY,14213,USA,ContractingOffice,
O1223MP,USDA APHIS PPQ SITC,USDA APHIS PPQ SITC,ROUSES POINT,NY,12979-0278,USA,ContractingOffice,
O1223PW,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,BROOKLYN,NY,11205,USA,ContractingOffice,
O1223RD,USDA APHIS PPQ SIREX PROJECT,USDA APHIS PPQ SIREX PROJECT,N SYRACUSE,NY,13212,USA,ContractingOffice,
O1223RE,USDA APHIS PPQ,USDA APHIS PPQ,LOCKPORT,NY,14094,USA,ContractingOffice,
O1223RJ,USDA APHIS PPQ ALB,USDA APHIS PPQ ALB,JAMAICA,NY,11432,USA,ContractingOffice,
O1223TC,USDA APHIS PPQ,USDA APHIS PPQ,ALBANY,NY,12202,USA,ContractingOffice,
O1223X3,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,WALDEN,NY,12586,USA,ContractingOffice,
O1223XJ,USDA APHIS VS,USDA APHIS VS,JAMAICA,NY,11430,USA,ContractingOffice,
O1223XM,USDA AMS POULTRY DIVISION,USDA AMS POULTRY DIVISION,ALBANY,NY,12235,USA,ContractingOffice,
O122402,USDA ANIMAL AND PLANT HEALTH,USDA ANIMAL AND PLANT HEALTH,SYBERTSVILLE,PA,18251,USA,ContractingOffice,
O122405,USDA APHIS VS,USDA APHIS VS,HARRISBURG,PA,17110,USA,ContractingOffice,
O122412,USDA APHIS PPQ P44,USDA APHIS PPQ P44,PHILADELPHIA,PA,19106-2910,USA,ContractingOffice,
O122415,USDA ARS NEA PSWMRU,USDA ARS NEA PSWMRU,UNIVERSITY PARK,PA,16802,USA,ContractingOffice,
O12241D,FSA PA STATE OFFICE,FSA PA STATE OFFICE,HARRISBURG,PA,17111,USA,ContractingOffice,
O12242K,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,HARRISBURG,PA,17110,USA,ContractingOffice,
O12246B,USDA FOREST SERVICE,USDA FOREST SERVICE,MILFORD,PA,18337,USA,ContractingOffice,
O1224A2,USDA AMS L AND S DIV MRKT NEWS BR,USDA AMS L AND S DIV MRKT NEWS BR,NEW HOLLAND,PA,17557-0000,USA,ContractingOffice,
O1224A5,USDA AGRICULTURAL MARKETING SVC,USDA AGRICULTURAL MARKETING SVC,PHILADELPHIA,PA,19148,USA,ContractingOffice,
O1224A6,USDA GIPSA,USDA GIPSA,PHILADELPHIA,PA,19106,USA,ContractingOffice,
O1224F1,USDA AMS F AND V MARKET NEWS,USDA AMS F AND V MARKET NEWS,PITTSBURGH,PA,15222,USA,ContractingOffice,
O1224F5,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,PHILADELPHIA,PA,19148,USA,ContractingOffice,
O1224F6,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,PHILADELPHIA,PA,19106,USA,ContractingOffice,
O1224G1,USDA AMS FRUIT AND VEG DIV FRESH,USDA AMS FRUIT AND VEG DIV FRESH,PITTSBURGH,PA,15222,USA,ContractingOffice,
O1224G4,USDA AMS FRUIT VEG DIV FPB,USDA AMS FRUIT VEG DIV FPB,PITTSTON TOWNSHIP,PA,18460,USA,ContractingOffice,
O1224H8,ALLEGHENY NATIONAL FOREST,ALLEGHENY NATIONAL FOREST,WARREN,PA,16365,USA,ContractingOffice,
O1224U2,USDA FOREST SERVICE,USDA FOREST SERVICE,IRVINE,PA,16329-0267,USA,ContractingOffice,
O122B46,NRCS CONTRACTING SVS BRANCH TEAM 2,NRCS CONTRACTING SVS BRANCH TEAM 2,WASHINGTON,DC,20250,USA,ContractingOffice,
O122CE1,USDA APHIS PPQ,USDA APHIS PPQ,JAMAICA,NY,11430,USA,ContractingOffice,
O122CG3,USDA APHIS PPQ,USDA APHIS PPQ,JAMAICA,NY,11413,USA,ContractingOffice,
O122CG4,USDA APHIS VS,USDA APHIS VS,ROCK TAVERN,NY,12575,USA,ContractingOffice,
O122EG6,USDA APHIS VS NRO,USDA APHIS VS NRO,ALBANY,NY,12205,USA,ContractingOffice,
O122EG9,USDA APHIS PPQ,USDA APHIS PPQ,BROOKLYN,NY,11220,USA,ContractingOffice,
O12305B,USDA ARS NEA AAO ACQ_PER PROP,USDA ARS NEA AAO ACQ_PER PROP,BELTSVILLE,MD,20705,USA,ContractingOffice,
O123108,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,WASHINGTON,DC,20520,USA,ContractingOffice,
O12310B,USDA AMS FRUIT AND VEG DIV,USDA AMS FRUIT AND VEG DIV,WASHINGTON,DC,20520,USA,ContractingOffice,
O12310F,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,WASHINGTON,DC,20520,USA,ContractingOffice,
O12310M,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,WASHINGTON,DC,20250,USA,ContractingOffice,
O123114,USDA AMS F AND V DIVISION,USDA AMS F AND V DIVISION,ONLEY,VA,23418,USA,ContractingOffice,
O123115,USDA APHIS PP AND Q AQI,USDA APHIS PP AND Q AQI,WASHINGTON,DC,20250,USA,ContractingOffice,
O123116,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,ALEXANDRIA,VA,22313,USA,ContractingOffice,
O123117,USDA APHIS WS,USDA APHIS WS,CHRISTIANSBURG,VA,24068-0210,USA,ContractingOffice,
O123142,USDA OCP_POD ACQ MGMT BRANCH WDC,USDA OCP_POD ACQ MGMT BRANCH WDC,WASHINGTON,DC,20024,USA,ContractingOffice,
O123144,USDA OCP POD ACQ MGMT BRANCH FTC,USDA OCP POD ACQ MGMT BRANCH FTC,FORT COLLINS,CO,80521,USA,ContractingOffice,
O123151,FSA MGMT SVS DIV ACQ MGMT BRAN DC,FSA MGMT SVS DIV ACQ MGMT BRAN DC,WASHINGTON,DC,20250,USA,ContractingOffice,
O123152,FSA FOREIGN SVC OPS INTL SVS DIV,FSA FOREIGN SVC OPS INTL SVS DIV,WASHINGTON,DC,20250,USA,ContractingOffice,
O123153,FSA MGMT SVS DIV ACQ MGMT BRAN PUB,FSA MGMT SVS DIV ACQ MGMT BRAN PUB,WASHINGTON,DC,20250,USA,ContractingOffice,
O123155,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O123165,USDA AMS COTTON DIVISION,USDA AMS COTTON DIVISION,WASHINGTON,DC,20090,USA,ContractingOffice,
O123166,USDA AMS TOBACCO PROGRAMS,USDA AMS TOBACCO PROGRAMS,WASHINGTON,DC,20250,USA,ContractingOffice,
O123176,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O123183,VIRGINIA STATE OFFICE AAC 123183,VIRGINIA STATE OFFICE AAC 123183,MOSELEY,VA,23120,USA,ContractingOffice,
O123186,USDA AMS MRD DIRECTORS OFFICE,USDA AMS MRD DIRECTORS OFFICE,WASHINGTON,DC,20250,USA,ContractingOffice,
O123187,USDA FOREST SERVICE,USDA FOREST SERVICE,WASHINGTON,DC,20250,USA,ContractingOffice,
O123191,USDA AMS IRMD,USDA AMS IRMD,WASHINGTON,DC,20250,USA,ContractingOffice,
O123194,USDA AMS PED,USDA AMS PED,WASHINGTON,DC,20250,USA,ContractingOffice,
O123198,USDA FNS,USDA FNS,ALEXANDRIA,VA,22302,USA,ContractingOffice,
O12319H,USDA APHIS OFFICE OF ADMINISTRATOR,USDA APHIS OFFICE OF ADMINISTRATOR,WASHINGTON,DC,20250,USA,ContractingOffice,
O12319M,USDA APHIS AM,USDA APHIS AM,WASHINGTON,DC,20250,USA,ContractingOffice,
O12319N,USDA APHIS,USDA APHIS,WASHINGTON,DC,20250,USA,ContractingOffice,
O12319Q,USDA APHIS LPA,USDA APHIS LPA,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231AA,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AE,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AF,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AH,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250-0200,USA,ContractingOffice,
O1231AJ,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AK,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AL,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AN,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231AR,USDA GIPSA OA ITS,USDA GIPSA OA ITS,WASHINGTON,DC,20250-3613,USA,ContractingOffice,
O1231AT,USDA GIPSA,USDA GIPSA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231C3,USDA AMS ERO,USDA AMS ERO,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231C7,USDA AGRI MARKETING SERVICE ADS,USDA AGRI MARKETING SERVICE ADS,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231C9,USDA APHIS ASD IMB,USDA APHIS ASD IMB,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231DA,USDA AMS DAIRY DIV OFB,USDA AMS DAIRY DIV OFB,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DE,USDA AMS DAIRY DIV STD SECT,USDA AMS DAIRY DIV STD SECT,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DF,USDA AMS DAIRY DIV GRADING SEC,USDA AMS DAIRY DIV GRADING SEC,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DG,USDA AMS SCIENCE DIV,USDA AMS SCIENCE DIV,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DH,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DJ,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DK,USDA APHIS INTL SVC ODA,USDA APHIS INTL SVC ODA,WASHINGTON,DC,20090-6464,USA,ContractingOffice,
O1231DL,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DR,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DS,USDA APHIS M AND B,USDA APHIS M AND B,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DU,USDA AMS FMD,USDA AMS FMD,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231DV,USDA AMS TMD,USDA AMS TMD,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231FH,USDA APHIS M AND B MSD DO,USDA APHIS M AND B MSD DO,RIVERDALE,MD,20737-1234,USA,ContractingOffice,
O1231FM,USDA APHIS M AND B EEOCM,USDA APHIS M AND B EEOCM,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231FN,USDA AMS LS AND SEED DIVISION,USDA AMS LS AND SEED DIVISION,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231FQ,USDA AMS LS AND SEED DIV LS GMNB,USDA AMS LS AND SEED DIV LS GMNB,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231FR,USDA AMS LS AND SEED DIV MG CB,USDA AMS LS AND SEED DIV MG CB,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231FS,USDA AMS LS AND SEED DIV CPB,USDA AMS LS AND SEED DIV CPB,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231FT,USDA AMS LS AND SEED DIV MPB,USDA AMS LS AND SEED DIV MPB,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231FZ,USDA APHIS MB EOCR,USDA APHIS MB EOCR,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231HG,USDA AMS TMD WAM,USDA AMS TMD WAM,WASHINGTON,DC,20090-6456,USA,ContractingOffice,
O1231HJ,USDA APHIS OA,USDA APHIS OA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231HK,USDA AMS MSD IMB,USDA AMS MSD IMB,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231HL,USDA APHIS M AND B CREC,USDA APHIS M AND B CREC,RIVERDALE,MD,20737,USA,ContractingOffice,
O1231HN,USDA AMS MSD,USDA AMS MSD,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231J7,USDA APHIS IS TST,USDA APHIS IS TST,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231JF,USDA AMS LIVESTOCK SEED DIV OD,USDA AMS LIVESTOCK SEED DIV OD,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231JH,USDA AMS DAIRY DIVISION,USDA AMS DAIRY DIVISION,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231JM,USDA APHIS VS ODA,USDA APHIS VS ODA,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231JN,USDA APHIS PPD DO,USDA APHIS PPD DO,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231JR,USDA APHIS PPQ DA,USDA APHIS PPQ DA,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231JS,USDA AMS TMD MTA,USDA AMS TMD MTA,WASHINGTON,DC,20090-6456,USA,ContractingOffice,
O1231JT,USDA AMS FRUIT AND VEG DIVISION,USDA AMS FRUIT AND VEG DIVISION,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231KS,USDA AMS F AND V DIV MOAB,USDA AMS F AND V DIV MOAB,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231ME,USDA RURAL DEVELOPMENT,USDA RURAL DEVELOPMENT,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231MG,USDA AMS LRRS,USDA AMS LRRS,WASHINGTON,DC,20090,USA,ContractingOffice,
O1231MH,USDA APHIS HRD,USDA APHIS HRD,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231MJ,USDA APHIS O AND PD AMSTI,USDA APHIS O AND PD AMSTI,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231MK,USDA APHIS HRD,USDA APHIS HRD,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231MR,USDA APHIS M AND B WFSB,USDA APHIS M AND B WFSB,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231PM,USDA APHIS MSD PDE,USDA APHIS MSD PDE,WASHINGTON,DC,20250,USA,ContractingOffice,
O1231PR,USDA APHIS IS,USDA APHIS IS,WASHINGTON,DC,20521-9900,USA,ContractingOffice,
O1231PT,USDA APHIS IS,USDA APHIS IS,WASHINGTON,DC,20521-3400,USA,ContractingOffice,
O1231PV,USDA APHIS IS,USDA APHIS IS,WASHINGTON,DC,20521-3210,USA,ContractingOffice,
O1231RC,USDA APHIS EEOCS,USDA APHIS EEOCS,WASHINGTON,DC,20024,USA,ContractingOffice,
O123205,USDA AMS FRUIT AND VEG DIV,USDA AMS FRUIT AND VEG DIV,JESSUP,MD,20794,USA,ContractingOffice,
O12320A,USDA AMS FV MARKET NEWS SERVICE,USDA AMS FV MARKET NEWS SERVICE,JESSUP,MD,20794,USA,ContractingOffice,
O123267,USDA MRP WARRANTED CARDHOLDERS,USDA MRP WARRANTED CARDHOLDERS,RIVERDALE,MD,20737,USA,ContractingOffice,
O123268,USDA APHIS MRPBS IES,USDA APHIS MRPBS IES,RIVERDALE,MD,20737,USA,ContractingOffice,
O123269,USDA AMS PURCHASE CARD,USDA AMS PURCHASE CARD,WASHINGTON,DC,20250,USA,ContractingOffice,
O123294,USDA APHIS SCB,USDA APHIS SCB,RIVERDALE,MD,20737,USA,ContractingOffice,
