acqsysID:ID,name,title,description,:LABEL
acqsys013754,ASNMS: acqsys013754,AIRCRAFT SERIAL NUMBER MANAGEMENT SYSTEM,"The Aircraft Serial Number Management systems (ASNMS) is an automated, relational database systems complete with web enabled technology that allows a user to to request and view aircraft serial numbers",PortfolioApplication
acqsys015499,ASRTD: acqsys015499,ASC SERVICE REQUIREMENTS TRACKING DATABASE,ASC SERVICE REQUIREMENTS TRACKING DATABASE (ASRTD) will be used to track all ASC Contract Service Agreements (CSA) (both new and renewals) that ASC Commanding General is responsible for,PortfolioApplication
acqsys015664,ASRTD: acqsys015664,ARMY SUSTAINMENT COMMAND SERVICE REQUIREMENTS TRACKING DATABASE,ARMY SUSTAINMENT COMMAND SERVICE REQUIREMENTS TRACKING DATABASE (ASRTD) will be used to track all Army Sustainment Command (ASC) Service Contract Approvals (SCA) (both new and renewals) that the Army Sustainment Command Commanding General is responsible for,PortfolioApplication
acqsys060012,ASSIST: acqsys060012,Assisted Services Shared Information SysTem (ASSIST 2.0),The Assisted Services Information System (ASSIST) is an acquisition system that provides GSA contractors and government customers with standardized task and delivery order management software,PortfolioApplication
acqsys006225,ASTMIS: acqsys006225,ARMY SCIENCE & TECHNOLOGY MANAGEMENT INFORMATION SYSTEM,"ASTMIS is the Army's official Science and Technology (S&T) database for planning, programming, and budgeting",PortfolioApplication
acqsys007528,AT&L WEB HOSTING: acqsys007528,"ACQUISITION, TECHNOLOGY AND LOGISTICS WEB HOSTING",AT&L provides web hosting service for traditional HTML/CGI based web sites for AT&L components,PortfolioApplication
acqsys002699,ATEC CTS: acqsys002699,CORRESPONDENCE TRACKING SYSTEM,CTS is a web-based correspondence tracking systems,PortfolioApplication
acqsys002700,ATEC TDAP: acqsys002700,TECHNOLOGY DEVELOPMENT AND ACQUISITION PROGRAM,Technology Development and Acquisition Program (TDAP) is used by U,PortfolioApplication
acqsys000927,ATIMS: acqsys000927,ATIMS,"The ATIMS systems is an on-line, interactive data warehouse supporting a variety of different programs and communities",PortfolioApplication
acqsys001087,ATK: acqsys001087,ACQUISITION TOOL KIT,"Whether its instant messaging across the network while collaborating on a file, saving directly to the ATK web portal for easy backup and sharing, setting up team worksites or harnessing the most extensive search tools for locating necessary files",PortfolioApplication
acqsys010309,ATL-ACTD: acqsys010309,ADVANCE TACTICAL LASER ADVANCE CONCEPT TECHNOLOGY DEMONSTRATION,Data and imagery will be collected during the Advanced Tactical Laser (ATL) Advanced Concept Technology Demonstration (ACTD) test program,PortfolioApplication
acqsys001094,ATLAS-R: acqsys001094,AIRCRAFT TRAFFIC LOGGING AUTOMATED SYSTEM - REPLACEMENT,"Aircraft Traffic Logging Automated systems (ATLAS) monitors and logs flight plan information (Estimated departure times, estimated arrival times, etc",PortfolioApplication
acqsys001173,ATMIS: acqsys001173,AERIAL TARGETS INFO MGT SYSTEM,"ATMIS is an on-line interactive data warehouse supporting the Aerial Targets (ACC/WMRA0, Range systemss (AAC/WMRR), Precision Strike (AAC/WMG) and OO-ALC/LHR Communities",PortfolioApplication
acqsys001408,ATOMS: acqsys001408,AUTOMATED TECHNICAL ORDER MANAGEMENT SYSTEM,The Automated Technical Order Management systems (ATOMS) 3,PortfolioApplication
acqsys007069,ATS: acqsys007069,ACQUISITION TRACKING SYSTEM,ATS is critical to the contracting function at NUWC Division Newport,PortfolioApplication
acqsys001566,AUTECMIS: acqsys001566,ATLANTIC UNDERWATER TEST AND EVALUATION CENTER MANAGEMENT INFORMATION SYSTEM,IM systems USED FOR LOCAL BUSINESS APPLICATIONS AT ATLANTIC UNDERWATER TEST and EVALUATION CENTER (AUTEC) DETATCHMENT,PortfolioApplication
acqsys015971,B-1 CSDT: acqsys015971,B-1 CUSTOMER SUPPLIER DATA TRANSMITTAL,B-1 Customer & Supplier Data Transmittal (CSDT) is the database systems that currently holds all B-1 Contract Data Requirements List (CDRL) delivery items for the government,PortfolioApplication
acqsys001098,B-2 GPU: acqsys001098,B-2 DATA REDUCTION AND ANALYSIS SYSTEM,"Ground Processing Unit (GPU) consists of a VAX 6100 mainframe running Open VMS, Open Ingres, and proprietary application software with 5 workstations performing data reduction, engineering unit conversion, and analysis of operational flight test data",PortfolioApplication
acqsys006722,BABS: acqsys006722,NAVY IPO BUILD-A-BRIEF SYSTEM (BABS),"Build-A-Brief (BABS) systems is a historical database and respository of presentations given to different Government Agencies, Industry and Foreign Govenments",PortfolioApplication
acqsys001409,BACKORDER BURNDOWN: acqsys001409,BACKORDER BURNDOWN TOOL,Produce graphical charts with supporting data of backorders for LT (Strategic Airlift SPO) managed backorders,PortfolioApplication
acqsys011883,BASS: acqsys011883,"BUDGET, ACQUISITION AND SECURITY SYSTEM","The Budget, Acquisition and Security systems (BASS) will provide the mechanism for the Office of Assistant Chief of Staff Installation Management (OACSIM), Installation Management, HQ (IMCOM, HQ) and the US Army Environmental Command (USAEC) to manage, track and report funds for projects to be placed on contract",PortfolioApplication
acqsys010287,BASS NIC: acqsys010287,BROADBAND ARRAY SPECTROGRAPH SYSTEM NEAR INFRARED CAMERA,"The proposed camera is an upgrade to an existing accredited systems, allowing the BASS subprogram to collect data in the near infra-red",PortfolioApplication
acqsys000596,BCTM ACE: acqsys000596,BRIGADE COMBAT TEAM MODERNIZATION ADVANCED COLLABORATIVE ENVIRONMENT,ARCHIVED systems DESCRIPTION] BCTM ACE is an acquisition of services through the BCTM weapon systems acquisition program,PortfolioApplication
acqsys007851,Beggar: acqsys007851,AFSEO APPLIED COMPUTATIONAL FLUID DYNAMICS SOFTWARE SUITE,"The Air Force SEEK EAGLE Office (AFSEO) provides flight certification recommendations, which are based on combinations of engineering analysis, ground and flight testing",PortfolioApplication
acqsys001462,BEST PRACTICES: acqsys001462,AIR FORCE BEST PRACTICES CLEARINGHOUSE,Air Force Best Practice is an Air Force-wide repository for superior methods or innovative practices that contribute to the improved performance of a process,PortfolioApplication
acqsys002731,BID REQUEST: acqsys002731,GSIE BID REQUEST,"A web-based, standard systems for government, other services, and commercial customers to complete and submit product/service bid requests to GSIE Corporate, who will in turn forward requests to the appropriate GSIE site(s) for bid proposals",PortfolioApplication
acqsys010439,BIDDS: acqsys010439,B-52 INFORMATION DOWNLOAD AND DECODING SYSTEM,"The primary function of the BIDDS is to retreive B-52 generated fault data from an Advanced Data Transfer Cartridge, decode it into human-readable format, and store it on a personal computer",PortfolioApplication
acqsys023317,BIM: acqsys023317,BUSINESS INTELLIGENCE MODERNIZATION,DCMA is modernizing and replacing its ageing critical contracting application platform with a Business Intelligence enterprise solution which enables end users to analyze multidimensional data interactively from multiple perspectives and data sources both internal and external to DCMA allowing for complex analytical and ad hoc queries with a rapid execution time,PortfolioApplication
acqsys015820,BLITZ: acqsys015820,BLITZ,Blitz as a business tool enables the organization to equip products to the war fighter and accomplish its expeditionary mission,PortfolioApplication
acqsys001841,BRAGS: acqsys001841,BASIC RESEARCH AUTOMATED GRANTS SYSTEM,"Awards grants to universities, other Air Force Research Laboratory (AFRL) Technical Directorates, and institutions to conduct research that the Air Force has interest in",PortfolioApplication
acqsys001846,BUYIT: acqsys001846,BUYIT,BuyIT is a web-based application and database used to track IT orders and for resource advisors to review and approve the funding,PortfolioApplication
acqsys002745,BUYIT: acqsys002745,BUYIT,Let's ARL employees directly request and track purchases up to $100K,PortfolioApplication
acqsys001099,C17 SETS: acqsys001099,C-17 SUPPORT EQUIPMENT TRACKING SOLUTION,Certain support equipment is required to be in place at C-17 bed-down locations before the first C-17 air frame arrives on station,PortfolioApplication
acqsys011304,C2RMS: acqsys011304,COMMAND AND CONTROL REQUIREMENTS MANAGEMENT SYSTEMS,"The C2RMS is a suite of IBM Rational tools used to elicit, validate, analyze, trace, and publish requirements for C2 systemss within the ACC/A8C portfolio",PortfolioApplication
acqsys001411,C5 CREEPER: acqsys001411,C-5 CREEPER INDEX TOOL,"Provide status of Strategic Air managed NSN's, applied to performance formula to rank as to coverage and support status",PortfolioApplication
acqsys001412,C5 CUMULATIVEMICAPTOOL: acqsys001412,C-5 CUMULATIVE MICAP TOOL,Pull MICAP data from WSMIS/Ram to show total MICAP hours and incidents at the component level from inception to current,PortfolioApplication
acqsys001413,C5 DEPDISCREPANCIES: acqsys001413,C-5 DEPARTURE DISCREPANCIES TOOL,Provide data on C-5 aborted take offs and departures in a central database for analysis,PortfolioApplication
acqsys001414,C5 ISE BY BRANCH: acqsys001414,C-5 ISSUE/STOCKAGE EFFECTIVENESS BY BRANCH,Generate charts of SMAG Issue & Stockage Effectiveness by branch,PortfolioApplication
acqsys001415,C5 MIMS: acqsys001415,C-5 MICAP INFORMATION MANAGEMENT SOURCE,C-5 MICAP Information Management Source (C5 MIMS) provides detail data on MICAP for C-5 with links to supporting data systemss,PortfolioApplication
acqsys001417,C5 OPEN BA: acqsys001417,C-5 OPEN BA ANALYSIS TOOL,Analysis of Open B/A?s by date aging criteria by branch,PortfolioApplication
acqsys001418,C5 PARTSIMPACT: acqsys001418,C-5 IMPACT ON PARTS,Automate pulling data into Excel Spreadsheets & PowerPoint Slides,PortfolioApplication
acqsys001419,C5 PDM CANN: acqsys001419,C-5 PROGRAMMED DEPOT MAINTENANCE CANNIBALIZATION TOOL,Automate the PDM Cann Request Process,PortfolioApplication
acqsys001420,C5 PROD PARTS BY IM: acqsys001420,C-5 PRODUCTION PARTS BY ITEM MANAGER CODE,Web based graphs of data grouped by IM code on weekly basis detailing production constraint problems at both the RCC shop and each ALC reporting level,PortfolioApplication
acqsys001421,C5 PROD PARTS REV: acqsys001421,C-5 PRODUCTION PARTS REVIEW,Automate the creation of excel spreadsheets and PowerPoint slides,PortfolioApplication
acqsys001422,C5 RSP: acqsys001422,C-5 READINESS SPARES PACKAGE TOOL,Generate metric charts to show status and level of readiness spares kits,PortfolioApplication
acqsys001423,C5 SMART VS SURGE: acqsys001423,C-5 SMART VS SURGE TOOL,Automate pulling data from Surge Spreadsheet and SMART systems and putting into one report,PortfolioApplication
acqsys001424,C5 STAFF SLIDES: acqsys001424,C-5 STAFF MEETING SLIDES,C-5 Staff Meeting automates the display of the weekly staff meeting Powerpoint slides via the web,PortfolioApplication
acqsys001425,C-5 SUPPLEMENTS: acqsys001425,C-5 T. O. SUPPLEMENTS,C-5 Technical Order Supplements displayed for worldwide dissemination using a web database application,PortfolioApplication
acqsys001426,C5 SURGE: acqsys001426,C-5 SURGE TOOL,Pull and display C-5 NSN's in surge status,PortfolioApplication
acqsys001410,C5 TCTOS: acqsys001410,C5 TCTOS,C5 TCTOs provides a listing of TCTO information for C-5 similar to that which exists for the C-17,PortfolioApplication
acqsys001427,C5 TOP 100: acqsys001427,C-5 TOP 100 DRIVERS,Compile data on top 100 C-5 Backorder NSN's,PortfolioApplication
acqsys001435,C5EM: acqsys001435,C5 ENGINEERING METRICS,"This systems pulls data from various sources and displays several high level metrics, important to the LTE office, on a single web page",PortfolioApplication
acqsys060019,CALM: acqsys060019,Contract Acquisition Life-cycle Management (CALM),FSS-19 is a collection of mainframe Work Flow Language (WFL) scripts that run on the Clearpath Unisys mainframe for the principal data processing of the FSS-19 System,PortfolioApplication
acqsys008552,CAMIS: acqsys008552,CONTRACT/GRANT MANAGEMENT INFORMATION SYSTEM (CAMIS),ONR has a DoD Wide mission to perform Post Award Administration on Contracts and Grants with Universities and a number of Nonprofit Organizations,PortfolioApplication
