nepskeyID:ID,name,title,:LABEL
neps1981,NEPS-1981,"HCA_UAT NAVSEA Keywords authenticate, business, create, message, ratio, record, status",NEPSKey
neps1982,NEPS-1982,"HCA_UAT NAVAIR Keywords associate, award, CLIN, contract, data, date, element, fund, funding, line item, log, message, modification, number, prohibit, receive, require, SLIN, validation",NEPSKey
neps1983,NEPS-1983,"HCA_UAT NAVAIR Keywords change, contract, element, existing, fpds, fund, funding, key, line item, modification, option, par, pds",NEPSKey
neps1984,NEPS-1984,HCA_UAT NAVAIR Keywords ,NEPSKey;Duplicate;Workaround
neps1987,NEPS-1987,"HCA_UAT NAVAIR Keywords acceptance, address, file, interface, log, order, process, require, requirement",NEPSKey;Duplicate;Workaround
neps1988,NEPS-1988,Award did not file under F1 in ECF ,NEPSKey;CGI_Disagrees;Duplicate
neps1990,NEPS-1990,"HCA_UAT NAVFAC Keywords clause, sam, vendor",NEPSKey;Observation
neps1991,NEPS-1991,HCA_UAT NAVFAC Keywords report,NEPSKey;CGI_Disagrees;Enhancement
neps1992,NEPS-1992,"HCA_UAT NAVFAC Keywords amendment, assign, assigned, assignment, award, cannot, confirm, contract, create, document, ko, link, loa, par, prevent, receive, related, sam, signed, workload",NEPSKey;Observation
neps1993,NEPS-1993,"HCA_UAT NAVFAC Keywords announcement, based, contract, create, created, document, function, generate, ko, notice, number, require, sam, select, solicitation, source, transmit, validation",NEPSKey;Duplicate
neps1994,NEPS-1994,"HCA_UAT NAVFAC Keywords approval, approve, cannot, notice, perform, plan, process, receive, status, vendor",NEPSKey;Enhancement;Test_Script_Issue_Verify
neps1995,NEPS-1995,"HCA_UAT NAVFAC Keywords email, notification, number, perform, sam, single",NEPSKey;Observation
neps1996,NEPS-1996,"HCA_UAT NAVFAC Keywords address, contract, list, number, receive, reference, template",NEPSKey;Duplicate;Test_Script_Issue_Verify
neps1997,NEPS-1997,"HCA_UAT SSPHCA Keywords address, dodaac, ratio",NEPSKey;Working_As_Designed
neps1998,NEPS-1998,"HCA_UAT SSPHCA Keywords acceptance, address, external, validation",NEPSKey
neps1999,NEPS-1999,"HCA_UAT SSPHCA Keywords export, external, file, message, validation",NEPSKey
neps2000,NEPS-2000,"HCA_UAT SSPHCA Keywords acceptance, CLIN, document, line item, message, require",NEPSKey;Observation
neps2001,NEPS-2001,"HCA_UAT SSPHCA Keywords business, CLIN, field, prds, process, require",NEPSKey;CGI_Disagrees;Duplicate
neps2002,NEPS-2002,"HCA_UAT SSPHCA Keywords create, ko, log, ratio, sam, status",NEPSKey
neps2003,NEPS-2003,"HCA_UAT SSPHCA Keywords cannot, line item, message, multiple, single",NEPSKey
neps2005,NEPS-2005,"HCA_UAT ONR_HQ Keywords approval, contract, function, list, process",NEPSKey;Duplicate
neps2006,NEPS-2006,"HCA_UAT ONR_HQ Keywords ad hoc, approval, approve, contract, ko, multiple",NEPSKey;Working_As_Designed
neps2007,NEPS-2007,Post Contract Opportunities under Transmission Threshold ,NEPSKey;Workaround
neps2008,NEPS-2008,Increase funding amount to match cost amount ,NEPSKey
neps2009,NEPS-2009,"HCA_UAT ONR_HQ Keywords CLIN, contract, date, fpds, level, order, pds, quantity, validate",NEPSKey
neps2010,NEPS-2010,Test case not executed known defect NEPST 3576 with concurrent sessions Security Control AC 10 ,NEPSKey;CGI_Disagrees;Enhancement;Workaround
neps2011,NEPS-2011,"HCA_UAT ONR_HQ Keywords bid, cannot, option, order, proposal, solicitation",NEPSKey;CGI_Disagrees;Duplicate;Training
neps2012,NEPS-2012,"HCA_UAT ONR_HQ Keywords award, bid, cannot, contract, fpds, option, order, pds, proposal, solicitation",NEPSKey;Enhancement;Working_As_Designed
neps2014,NEPS-2014,Contract Specialist should have more functions without Contracting Officer approval; ,NEPSKey
neps2015,NEPS-2015,HCA_UAT NSWCCD Keywords clause,NEPSKey
neps2016,NEPS-2016,"HCA_UAT NSWCCD Keywords announcement, format, information",NEPSKey;CGI_Disagrees;Training
neps2017,NEPS-2017,"HCA_UAT NSWCCD Keywords field, identify, message, populate, process, require, vendor",NEPSKey;CGI_Disagrees;Training
neps2018,NEPS-2018,"HCA_UAT NSWCCD Keywords address, completion, contract, include, list, vendor",NEPSKey;Duplicate
neps2019,NEPS-2019,"HCA_UAT NSWCCD Keywords closeout, contract, data, list, populate, print",NEPSKey;Enhancement;Working_As_Designed
neps2020,NEPS-2020,"HCA_UAT NSWCCD Keywords closeout, idv, require",NEPSKey;CGI_Disagrees
neps2021,NEPS-2021,"HCA_UAT NSWCCD Keywords automatic, closeout, document, ecf, milestone",NEPSKey;CGI_Disagrees;Stylesheet
neps2022,NEPS-2022,"HCA_UAT NAVSEA Keywords clause, file, generate, loa, pdf, prior, reference, solicitation, SOW",NEPSKey
neps2023,NEPS-2023,Add Sort Capabilty to Presort T&C search by T&C number ,NEPSKey;CGI_Disagrees;Duplicate
neps2024,NEPS-2024,Test case not executed known defect NEPST 3576 with concurrent sessions Security Control AC 10 ,NEPSKey;CGI_Disagrees;Enhancement;Workaround
neps2025,NEPS-2025,"HCA_UAT NAVSEA Keywords announcement, approve, identification, solicitation",NEPSKey;Enhancement;Observation;Stylesheet
neps2026,NEPS-2026,"HCA_UAT NAVSEA Keywords address, announcement, associate, email, message, receive, sam, transmit",NEPSKey;Workaround
neps2027,NEPS-2027,"HCA_UAT NAVSEA Keywords capture, maximum",NEPSKey;Stylesheet;Working_As_Designed
neps2028,NEPS-2028,"HCA_UAT NAVSEA Keywords approval, approve, assign, assigned, fund, funding, identify, line item, multiple, number, par, process, review, sam, signed, task, view",NEPSKey;Duplicate;Observation
neps2029,NEPS-2029,"HCA_UAT NAVSEA Keywords acquisition, approval, approve, capture, external, process, record",NEPSKey;Observation
neps2030,NEPS-2030,"HCA_UAT NAVSEA Keywords attachment, contract, document, file",NEPSKey;Duplicate;Observation
neps2031,NEPS-2031,"HCA_UAT NAVSEA Keywords access, attachment, ecf, file, loa, negotiation, sam, view",NEPSKey;Working_As_Designed
neps2032,NEPS-2032,"HCA_UAT NAVSEA Keywords business, loa, milestone, negotiation",NEPSKey;Enhancement
neps2033,NEPS-2033,"HCA_UAT NAVSEA Keywords acquisition, amendment, message, solicitation, vendor",NEPSKey;CGI_Disagrees
neps2034,NEPS-2034,"HCA_UAT NAVSEA Keywords accounting, capture, contract, copy, document, ecf, file, fund, idv, include, interface, message, par, pds, process, result, template, validation, xml",NEPSKey
neps2035,NEPS-2035,Large CLIN Contract Action ,NEPSKey
neps2036,NEPS-2036,"HCA_UAT NAVAIR Keywords award, change, contract, copy, data, field, line item, solicitation",NEPSKey
neps2037,NEPS-2037,Contract Mod file in separate Contract File than Base Award ,NEPSKey;CGI_Disagrees;Enhancement;Workaround
neps2038,NEPS-2038,Make it easier to copy from existing awards ,NEPSKey;CGI_Disagrees;Duplicate;Enhancement;Workaround
neps2039,NEPS-2039,"HCA_UAT HQMCIL Keywords ko, loa, order, process, workload",NEPSKey;Observation
neps2040,NEPS-2040,"HCA_UAT HQMCIL Keywords associate, condition, idv, level, line item, order, payment, process",NEPSKey;Enhancement;Observation
neps2041,NEPS-2041,"HCA_UAT HQMCIL Keywords associate, cancel, line item, perform, summary, support, transaction",NEPSKey;Duplicate
neps2042,NEPS-2042,"HCA_UAT HQMCIL Keywords idv, process",NEPSKey;Observation
neps2043,NEPS-2043,"HCA_UAT HQMCIL Keywords loa, order, process, workload",NEPSKey;Observation
neps2044,NEPS-2044,"HCA_UAT MARCOR Keywords closeout, file",NEPSKey;Observation
neps2045,NEPS-2045,"HCA_UAT HQMCIL Keywords closeout, contract, create, created, date, document, function, idv, list, perform",NEPSKey;Observation
neps2046,NEPS-2046,PDS 2.6 Import only: UnhandledException when AttachmentDataFormat missing from Attachments ,NEPSKey;Duplicate
neps2047,NEPS-2047,PDS 2.6 BusinessType Foreign-Owned-and-Located and U.S.-Federal-Government no longer valid enumeration ,NEPSKey;Workaround
neps2048,NEPS-2048,PDS 2.6 and Funds Check External Validations Stuck in Process ,NEPSKey;Duplicate;Workaround
neps2049,NEPS-2049,PDS 2.6 and PDS Funds Check Vallidation remain In Progress status ,NEPSKey
neps2050,NEPS-2050,PDS 2.6 ESV status remains in In-Progress status ,NEPSKey;Enhancement;Observation
neps2051,NEPS-2051,"HCA_UAT ONRNRL Keywords approve, award, external, fund, funding, line item, result, review, validation, view",NEPSKey;Duplicate;Observation
neps2052,NEPS-2052,FPDS-NG Transmission Issue ERROR TYPE FATAL:MESSAGE network connectivity error has occurred. ,NEPSKey
neps2053,NEPS-2053,"HCA_UAT HQMCIL Keywords function, include, ko, vendor, view",NEPSKey;Observation
neps2054,NEPS-2054,"HCA_UAT HQMCIL Keywords change, document, format, information, number, PSC, sam, search, solicitation, view",NEPSKey;Observation
neps2055,NEPS-2055,PDF files are posting to EDA base64 encoded ,NEPSKey;Observation;Workaround
neps2056,NEPS-2056,PDF Pop ups blocked in chrome in AWS; settings can only be changed by admin ,NEPSKey
neps2057,NEPS-2057,PDS 2.6 Modified Attachments have same content in Changed section for Current and Previous ,NEPSKey;Observation
neps2058,NEPS-2058,"HCA_UAT NAVSEA Keywords based, basic, business, capture, CLIN, data, format, information, instrument, message, pds, populate, pricing, ratio, receive, share",NEPSKey;Duplicate
neps2059,NEPS-2059,"HCA_UAT NAVSEA Keywords business, clause, external, far, format, information, instrument, list, message, number, pds, ratio, receive, require",NEPSKey;Duplicate
neps2060,NEPS-2060,"HCA_UAT NAVSEA Keywords approval, contract, date, fpds, list, manually, override, pds, process, task, update",NEPSKey;Enhancement;Observation;Test_Script_Issue_Verify;Workaround
neps2061,NEPS-2061,"HCA_UAT NAVSEA Keywords contract, document",NEPSKey;Stylesheet
neps2062,NEPS-2062,Autopopulation of Block 16 Table of Contents with Page Numbers ,NEPSKey;CGI_Disagrees;Duplicate
neps2063,NEPS-2063,"HCA_UAT NAVSEA Keywords date, print, signed",NEPSKey;Stylesheet
neps2064,NEPS-2064,"HCA_UAT NAVSEA Keywords field, section b",NEPSKey;Stylesheet
neps2065,NEPS-2065,HCA_UAT NAVSEA Keywords ,NEPSKey;Stylesheet
neps2066,NEPS-2066,"HCA_UAT NAVSEA Keywords data, format, generate, information, pricing, ratio, share",NEPSKey
neps2067,NEPS-2067,"HCA_UAT NAVSEA Keywords CLIN, contract, date, display, pricing, section b, summary, values",NEPSKey;Stylesheet
neps2068,NEPS-2068,"HCA_UAT NAVSEA Keywords create, data, display, document, format, generate, information, validation",NEPSKey
neps2069,NEPS-2069,"HCA_UAT NAVSEA Keywords condition, line item, pricing",NEPSKey;Stylesheet
neps2070,NEPS-2070,"HCA_UAT NAVSEA Keywords contract, display, pricing, section b, summary, values",NEPSKey;Duplicate
neps2071,NEPS-2071,HCA_UAT NAVSEA Keywords format,NEPSKey;Duplicate;Observation
neps2072,NEPS-2072,Update Section F formatting ,NEPSKey;CGI_Disagrees
neps2073,NEPS-2073,"HCA_UAT NAVSEA Keywords clause, fill-in, reference",NEPSKey;Enhancement;Observation
neps2074,NEPS-2074,"HCA_UAT NAVSEA Keywords clause, print, view",NEPSKey;Stylesheet
neps2075,NEPS-2075,"HCA_UAT NAVSEA Keywords assign, assigned, award, contract, date, milestone, plan, signed",NEPSKey;Duplicate
neps2076,NEPS-2076,"HCA_UAT NAVSEA Keywords date, manage, milestone, update",NEPSKey;Enhancement;Observation
neps2077,NEPS-2077,Update Address Code on LVEN to reflect that it required ,NEPSKey;CGI_Disagrees
neps2078,NEPS-2078,"HCA_UAT NAVSEA Keywords accounting, award, contract, data, fund, identify, manually, process, processing, validation, vendor",NEPSKey;Duplicate
neps2079,NEPS-2079,"HCA_UAT NAVSEA Keywords external, message, report, sam, status, validation",NEPSKey;Enhancement
neps2080,NEPS-2080,Re label Justification box on Modifications to Reason-for-Modification ,NEPSKey;CGI_Disagrees
neps2081,NEPS-2081,Add Additional Amounts for Cost Clins in Section B ,NEPSKey;CGI_Disagrees;Workaround
neps2082,NEPS-2082,"HCA_UAT NAVSEA Keywords display, line item, section b",NEPSKey;Observation
neps2083,NEPS-2083,"HCA_UAT NAVSEA Keywords change, generate, summary",NEPSKey;Observation;Workaround
neps2089,NEPS-2089,"HCA_UAT NAVSUP Keywords display, link, NAICS, PSC, search, view",NEPSKey;Stylesheet;Workaround
neps2090,NEPS-2090,"HCA_UAT NAVSUP Keywords conform, contract, copy, delivery, document, electronic, file, modification, order, search, select, transaction, view",NEPSKey;Duplicate;Workaround;Working_As_Designed
neps2091,NEPS-2091,test script needs to be updated. ,NEPSKey;Working_As_Designed
neps2092,NEPS-2092,Auto Expand Field Length of Clause Field in VSS ,NEPSKey;CGI_Disagrees;Duplicate
neps2093,NEPS-2093,"HCA_UAT NAVSUP Keywords acquisition, clause, conform, copy, fill-in, format, order, print, reference",NEPSKey
neps2094,NEPS-2094,HCA_UAT NSWCCD Keywords quantity,NEPSKey;CGI_Disagrees;Duplicate;Workaround
neps2095,NEPS-2095,"HCA_UAT NSWCCD Keywords cannot, capture, CLIN, contract, format, idv, information, level, line item, maximum, order, par, pricing, quantity, receive, SLIN",NEPSKey
neps2096,NEPS-2096,Copy SLINs and then move order on PRs ,NEPSKey;CGI_Disagrees;Stylesheet
neps2097,NEPS-2097,"HCA_UAT NSWCCD Keywords code, create, quantity, related, require, sam",NEPSKey;Workaround
neps2098,NEPS-2098,"HCA_UAT NSWCCD Keywords CLIN, format, include, information, level, line item, message, pds, prds",NEPSKey;Workaround
neps2099,NEPS-2099,"HCA_UAT NSWCCD Keywords approval, print, prior, review, task, view",NEPSKey;Workaround
neps2100,NEPS-2100,Additional information on PR Print Preview; Ability to capture SOW on PR documents ,NEPSKey;CGI_Disagrees;Enhancement;Working_As_Designed
neps2101,NEPS-2101,"HCA_UAT NSWCCD Keywords approval, approve, notice, process, result, task, workflow",NEPSKey;Workaround
neps2102,NEPS-2102,"HCA_UAT NSWCCD Keywords clause, condition, require, search, select",NEPSKey;Enhancement;Observation
neps2105,NEPS-2105,PDS 2.6 Export Missing Ordering Period for IDIQ Contracts ,NEPSKey;Duplicate;Enhancement;Observation
neps2106,NEPS-2106,No contracting vehicle for issuing Solicitation to MACC Holder in ePS. ,NEPSKey;Enhancement;Observation
neps2107,NEPS-2107,email sent to Anna for every click that KO made in system ,NEPSKey
neps2108,NEPS-2108,Needed to know default setting for IDVs to be filed Mod ,NEPSKey;Stylesheet;Training
neps2109,NEPS-2109,SOL from PRM Procurement title did not pull through. ,NEPSKey
neps2110,NEPS-2110,solicit MACC Holders with DD 1155 form ,NEPSKey
neps2111,NEPS-2111,"HCA_UAT NAVFAC Keywords clause, contract, select, selected",NEPSKey;Enhancement
neps2112,NEPS-2112,Not all clauses returned based on characteristics selected ,NEPSKey;CGI_Disagrees;Workaround
neps2113,NEPS-2113,Hash tags at top of each page KNOWN ISSUE NEPS 1631 ,NEPSKey;Working_As_Designed
neps2114,NEPS-2114,Block 10 of Award Hard returns missing.Formating skewe. ,NEPSKey;Duplicate;Enhancement;Training;Workaround
neps2115,NEPS-2115,Retest ,NEPSKey;Enhancement
neps2116,NEPS-2116,Retest ,NEPSKey;Working_As_Designed
neps2117,NEPS-2117,"HCA_UAT NAVSUP Keywords contract, data, exhibit, format, identifier, information, line item, list, number, reference, require, requirement",NEPSKey;Duplicate
neps2118,NEPS-2118,"HCA_UAT NAVSUP Keywords acceptance, CLIN, delivery, format, information, list, pdf, print, reference, review, solicitation, view",NEPSKey;Duplicate
neps2119,NEPS-2119,Add Delivery Information to Section B ,NEPSKey;CGI_Disagrees;Enhancement
neps2120,NEPS-2120,"HCA_UAT NAVSUP Keywords contract, date, loa, manage, par, workload",NEPSKey;Training
neps2121,NEPS-2121,ECF CCF Observation ,NEPSKey;Enhancement
neps2122,NEPS-2122,ECF CCF Observation ,NEPSKey;Working_As_Designed
neps2123,NEPS-2123,ECF CCF Observation ,NEPSKey;Enhancement;Observation
neps2124,NEPS-2124,ECF CCF Observation ,NEPSKey;Enhancement;Observation
neps2125,NEPS-2125,ECF CCF Observation ,NEPSKey;Enhancement;Training
neps2126,NEPS-2126,ECF CCF Observation ,NEPSKey;Duplicate
neps2127,NEPS-2127,ECF CCF Observation ,NEPSKey
neps2128,NEPS-2128,DPAS Priority Rating should have dash ,NEPSKey;Stylesheet
neps2129,NEPS-2129,"HCA_UAT NSWCCD Keywords address, document, format, information",NEPSKey
neps2130,NEPS-2130,"HCA_UAT NSWCCD Keywords create, created, line item, populate, section b, service",NEPSKey;Stylesheet
neps2131,NEPS-2131,"HCA_UAT NSWCCD Keywords format, information, level, line item, quantity",NEPSKey
neps2132,NEPS-2132,"HCA_UAT NSWCCD Keywords clause, fill-in, print, reference, section f",NEPSKey
neps2133,NEPS-2133,"HCA_UAT NSWCCD Keywords clause, include",NEPSKey
neps2134,NEPS-2134,"HCA_UAT NSWCCD Keywords field, fill-in",NEPSKey
neps2135,NEPS-2135,Number of Offers 10D not Mapping to FPDS ,NEPSKey;Stylesheet
neps2136,NEPS-2136,"HCA_UAT NSWCCD Keywords clause, condition, contract, fill-in, populate, process, select",NEPSKey;Enhancement;Observation
neps2137,NEPS-2137,"HCA_UAT NSWCCD Keywords clause, document",NEPSKey;Workaround
neps2138,NEPS-2138,"HCA_UAT NSWCCD Keywords announcement, code, contract, format, option, review, sam, solicitation, view",NEPSKey
neps2139,NEPS-2139,"HCA_UAT NSWCCD Keywords announcement, contract, format, option, review, sam, solicitation, view",NEPSKey;CGI_Disagrees;Stylesheet;Training
neps2140,NEPS-2140,"HCA_UAT NSWCCD Keywords announcement, code, contract, option, review, sam, solicitation, view",NEPSKey
neps2141,NEPS-2141,"HCA_UAT NSWCCD Keywords announcement, code, contract, option, review, sam, solicitation, view",NEPSKey;Enhancement;Working_As_Designed
neps2142,NEPS-2142,SSO link displays username and password fields to log into Navy ePS ,NEPSKey
neps2143,NEPS-2143,"HCA_UAT NSWCCD Keywords audit, change, conform, contract, data, format, information, log, par, require, summary, vendor",NEPSKey;Duplicate
neps2144,NEPS-2144,SF30 Block 8 contains DBA name ,NEPSKey;Stylesheet
neps2145,NEPS-2145,Update Summary of Changes Title in TOC ,NEPSKey;Stylesheet
neps2146,NEPS-2146,Make it easier to identify when info SLINs added to SF30 ,NEPSKey
neps2147,NEPS-2147,"HCA_UAT NAVSEA Keywords contract, document, section c, section i",NEPSKey
neps2148,NEPS-2148,"HCA_UAT NAVSEA Keywords clause, contract, fill-in, perform, reference",NEPSKey
neps2149,NEPS-2149,Add additional FOB information to Section F ,NEPSKey
neps2150,NEPS-2150,Add spacing to Section F printing ,NEPSKey;Working_As_Designed
neps2151,NEPS-2151,"HCA_UAT NAVSEA Keywords award, date, loa, reference, section b, section g, SLIN, update",NEPSKey;Duplicate
neps2152,NEPS-2152,"HCA_UAT NAVSEA Keywords address, change, date, document, field, identify",NEPSKey;Workaround
neps2153,NEPS-2153,"HCA_UAT NAVSEA Keywords change, conform, copy, format, information, modification, summary",NEPSKey;Duplicate
neps2154,NEPS-2154,"HCA_UAT NAVSEA Keywords acquisition, amendment, award, cannot, CLIN, current, document, format, fund, information, modification, option, prevent, process, processing, SLIN",NEPSKey;Workaround
neps2155,NEPS-2155,Do not require reference document on Certain Award Line Items ,NEPSKey;Stylesheet
neps2156,NEPS-2156,"HCA_UAT NAVSEA Keywords contract, field, modification, option",NEPSKey
neps2163,NEPS-2163,"HCA_UAT NAVFAC Keywords idv, reference, result, vendor",NEPSKey;Observation
neps2164,NEPS-2164,"HCA_UAT NAVFAC Keywords create, idv, process, reference",NEPSKey;Observation;Training
neps2165,NEPS-2165,"HCA_UAT NAVSEA Keywords capture, change, CLIN, field, identify, obligation, section b, summary",NEPSKey
neps2166,NEPS-2166,SAM Entity Retrive Vendor Data via API ,NEPSKey
neps2167,NEPS-2167,"HCA_UAT NAVSEA Keywords address, change, CLIN, conform, create, created, document, modification, SLIN",NEPSKey;Duplicate
neps2168,NEPS-2168,"HCA_UAT NAVSEA Keywords external, validation",NEPSKey
neps2169,NEPS-2169,"HCA_UAT NAVSEA Keywords fund, sam, validation",NEPSKey
neps2170,NEPS-2170,"HCA_UAT NAVSEA Keywords change, data, field, key, pds, summary, validation",NEPSKey;Enhancement;Observation
neps2171,NEPS-2171,Add Unit Price Change information in Section B ,NEPSKey
neps2172,NEPS-2172,"HCA_UAT NAVSEA Keywords format, fund, funding, information, section b, section g",NEPSKey;Stylesheet
neps2173,NEPS-2173,"HCA_UAT NAVSEA Keywords generate, modification, section c",NEPSKey;Workaround
neps2174,NEPS-2174,"HCA_UAT NAVSEA Keywords calculate, change, CLIN, current, date, field, format, fund, funding, identify, information, modification, pricing, reference, section b, SLIN, update, values",NEPSKey
neps2175,NEPS-2175,Add Fixed Fee Amount into Section B Summary Pricing Table ,NEPSKey;CGI_Disagrees;Working_As_Designed
neps2176,NEPS-2176,"HCA_UAT NAVSEA Keywords current, modification, transaction",NEPSKey;Stylesheet
neps2177,NEPS-2177,"HCA_UAT NAVSEA Keywords change, current, document, modification, summary",NEPSKey;Enhancement;Observation;Stylesheet
neps2178,NEPS-2178,"HCA_UAT NAVSEA Keywords calculate, change, current, date, field, pricing, section b, update, values",NEPSKey
neps2179,NEPS-2179,"HCA_UAT NAVSEA Keywords contract, contractor, current, date, field, require, update",NEPSKey;Enhancement
neps2180,NEPS-2180,"HCA_UAT NAVSEA Keywords contract, data, include, number, ratio",NEPSKey
neps2181,NEPS-2181,"HCA_UAT NAVSEA Keywords change, display, pricing, section b",NEPSKey;Enhancement;Working_As_Designed
neps2182,NEPS-2182,"HCA_UAT NAVSEA Keywords fund, funding, section b",NEPSKey;Duplicate
neps2183,NEPS-2183,"HCA_UAT NAVSEA Keywords change, current, format, fund, funding, information, modification, pricing, reference, section b",NEPSKey;Enhancement;Working_As_Designed
neps2184,NEPS-2184,"HCA_UAT NAVSEA Keywords data, obligation, record, section b, summary",NEPSKey
neps2185,NEPS-2185,"HCA_UAT NAVSEA Keywords accounting, data, obligation, section g, SLIN, values",NEPSKey;Duplicate
neps2186,NEPS-2186,Combine Final Approval and Electronic Signature ,NEPSKey;Stylesheet
neps2187,NEPS-2187,"HCA_UAT NAVSEA Keywords execute, fund, funding, line item, message, modification, number, process",NEPSKey;Duplicate
neps2188,NEPS-2188,PDS 2.6 No Error Warning Thrown when Missing Supplemental Information on SLINs; ,NEPSKey;Duplicate
neps2189,NEPS-2189,"HCA_UAT ONRNRL Keywords contract, idv, order, prds, require, result, validation",NEPSKey;Workaround
neps2190,NEPS-2190,Handling of Invalid Zip 4 Data from DoDAAD ,NEPSKey
neps2191,NEPS-2191,"HCA_UAT ONRNRL Keywords approval, change, contract, external, field, fpds, pds, process, processing, receive, validation",NEPSKey
neps2192,NEPS-2192,"HCA_UAT ONRNRL Keywords clause, document, format, print, reference",NEPSKey;Workaround
neps2193,NEPS-2193,"HCA_UAT ONRNRL Keywords change, contract, fpds, generate, pds, perform, summary, values",NEPSKey;Workaround
neps2194,NEPS-2194,"HCA_UAT ONRNRL Keywords address, change, CLIN, conform, contract, create, created, current, document, fund, funding, line item, modification, perform, process, SLIN, summary",NEPSKey;Working_As_Designed
neps2195,NEPS-2195,"HCA_UAT ONRNRL Keywords completion, contract, create, created, document, idv, select, validation",NEPSKey
neps2196,NEPS-2196,"HCA_UAT ONRNRL Keywords associate, document, element, field, include, multiple, number, populate, prior, ratio, search, select",NEPSKey;Enhancement;Observation
neps2197,NEPS-2197,"HCA_UAT ONRNRL Keywords clause, data, reference, section g",NEPSKey
neps2199,NEPS-2199,"HCA_UAT ONRNRL Keywords external, order, process, receive, validation",NEPSKey;CGI_Disagrees
neps2200,NEPS-2200,"HCA_UAT ONRNRL Keywords bypass, fpds, pds, require",NEPSKey;Working_As_Designed
neps2201,NEPS-2201,"HCA_UAT ONRNRL Keywords change, CLIN, contract, data, display, modification, par, print, summary",NEPSKey
neps2202,NEPS-2202,"HCA_UAT ONRNRL Keywords CLIN, external, line item, message, receive, related, SLIN, validation",NEPSKey;Duplicate
neps2203,NEPS-2203,Add Table Header to Section B IDV Constraint Table ,NEPSKey;Stylesheet;Working_As_Designed
neps2204,NEPS-2204,"HCA_UAT NSWCCD Keywords populate, quantity, section b",NEPSKey
neps2205,NEPS-2205,Decimals should be suppressed if all zeros ,NEPSKey;Stylesheet
neps2206,NEPS-2206,"HCA_UAT NSWCCD Keywords condition, display, pricing, section b",NEPSKey
neps2207,NEPS-2207,Add Spacing to Section B Summary table and Per Order Minimum Maximum table ,NEPSKey;Enhancement
neps2208,NEPS-2208,PDS PRDS Import Export: Unable to Import Export PRDS PDS with 100mb document ,NEPSKey;Stylesheet
neps2209,NEPS-2209,Small Business Administration Procurement Center Representative SBA PCR ,NEPSKey;Duplicate
neps2210,NEPS-2210,"HCA_UAT NSWCCD Keywords approval, display, ratio, vendor",NEPSKey;Duplicate
neps2211,NEPS-2211,"HCA_UAT NSWCCD Keywords create, sam",NEPSKey;Observation
neps2212,NEPS-2212,"HCA_UAT NSWCCD Keywords change, contract, element, existing, fpds, fund, funding, key, line item, modification, number, option, order, par, pds, values",NEPSKey;Enhancement
neps2213,NEPS-2213,Fields not Displaying on Milestone Dashboard ,NEPSKey
neps2214,NEPS-2214,ECF CCF Observation ,NEPSKey;Navy_Does_Not_Concur;Workaround
neps2215,NEPS-2215,ECF CCF Observation ,NEPSKey;Enhancement
neps2216,NEPS-2216,ECF CCF Observation ,NEPSKey;CGI_Disagrees;Workaround
neps2221,NEPS-2221,"HCA_UAT NSWCCD Keywords access, CLIN, create, created, export, format, fund, idv, information, order, pds, prds, quantity, service, SLIN, validation",NEPSKey
neps2222,NEPS-2222,"HCA_UAT NSWCCD Keywords CLIN, create, created, document, format, information, list, reference, validation",NEPSKey;Workaround
neps2223,NEPS-2223,SOC should not include system information ,NEPSKey
neps2224,NEPS-2224,Sort Filter Capability on Clauses requiring Fill Ins ,NEPSKey;Duplicate;Stylesheet
neps2225,NEPS-2225,"HCA_UAT NSWCCD Keywords identifier, section f, SLIN",NEPSKey
neps2226,NEPS-2226,"HCA_UAT NSWCCD Keywords CLIN, delivery, section f",NEPSKey
neps2227,NEPS-2227,"HCA_UAT NSWCCD Keywords include, section j",NEPSKey
neps2228,NEPS-2228,Award Announcement Requires Solicitation Reference ,NEPSKey
neps2229,NEPS-2229,"HCA_UAT NSWCCD Keywords number, order",NEPSKey;Duplicate
neps2230,NEPS-2230,"HCA_UAT NAVSEA Keywords option, process",NEPSKey
neps2245,NEPS-2245,"HCA_UAT NSWCCD Keywords document, print, review, SOW, view",NEPSKey;Stylesheet
neps2254,NEPS-2254,Reference Data Security Organization Configuration ,NEPSKey
neps2255,NEPS-2255,"HCA_UAT SSPHCA Keywords calculate, change, current, data, field, populate, values",NEPSKey;Navy_Does_Not_Concur
neps2256,NEPS-2256,"HCA_UAT SSPHCA Keywords approve, field, include, result, search, select, task",NEPSKey;Navy_Does_Not_Concur
neps2257,NEPS-2257,"HCA_UAT SSPHCA Keywords milestone, status, task",NEPSKey;Training
neps2258,NEPS-2258,"HCA_UAT SSPHCA Keywords approval, create, ko, related, sam",NEPSKey
neps2259,NEPS-2259,Require DoDAAC for Document Number Generation ,NEPSKey;Stylesheet
neps2260,NEPS-2260,"HCA_UAT SSPHCA Keywords document, process, related, routing, workflow",NEPSKey;Enhancement
neps2261,NEPS-2261,"HCA_UAT SSPHCA Keywords configure, receive",NEPSKey;Enhancement;Observation
neps2262,NEPS-2262,Edit to ensure Vendor Type same at Header Level and Address Level ,NEPSKey;Workaround
neps2263,NEPS-2263,"HCA_UAT SSPHCA Keywords accounts, assign, assignment, ko, list, loa, related, status, workload",NEPSKey
neps2264,NEPS-2264,Add Planned PSC to LRAF form ,NEPSKey
